date,temperature,humidity,light,soil,air
2019/10/24 16:22:23,9.00,50.00,344.00,73,977
2019/10/24 16:22:23,9.00,50.00,308.00,72,976
2019/10/24 16:22:24,9.00,50.00,282.00,71,979
2019/10/24 16:22:25,9.00,50.00,258.00,68,981
2019/10/24 16:22:25,9.00,50.00,229.00,66,981
2019/10/24 16:22:26,9.00,50.00,199.00,65,974
2019/10/24 16:22:27,9.00,50.00,169.00,64,982
2019/10/24 16:22:27,9.00,50.00,166.00,67,982
2019/10/24 16:22:28,9.00,50.00,182.00,68,982
2019/10/24 16:22:29,9.00,50.00,222.00,69,982
2019/10/24 16:22:29,9.00,51.00,229.00,69,982
2019/10/24 16:22:30,9.00,51.00,230.00,69,983
2019/10/24 16:22:30,9.00,51.00,190.00,69,982
2019/10/24 16:22:31,9.00,51.00,204.00,69,982
2019/10/24 16:22:32,9.00,51.00,752.00,69,980
2019/10/24 16:22:32,9.00,51.00,859.00,69,978
2019/10/24 16:22:33,9.00,51.00,1759.00,69,980
2019/10/24 16:22:34,9.00,51.00,1701.00,69,980
2019/10/24 16:22:34,9.00,51.00,1516.00,69,980
2019/10/24 16:22:35,9.00,51.00,548.00,68,981
2019/10/24 16:22:36,9.00,51.00,639.00,67,981
2019/10/24 16:22:36,9.00,51.00,663.00,68,976
2019/10/24 16:22:37,9.00,51.00,658.00,68,974
2019/10/24 16:22:38,9.00,51.00,596.00,68,973
2019/10/24 16:22:38,9.00,51.00,548.00,69,975
2019/10/24 16:22:39,9.00,51.00,530.00,69,976
2019/10/24 16:22:40,9.00,51.00,517.00,69,975
2019/10/24 16:22:40,9.00,51.00,444.00,69,975
2019/10/24 16:22:41,9.00,51.00,524.00,69,975
2019/10/24 16:22:41,9.00,51.00,621.00,69,976
2019/10/24 16:22:42,9.00,51.00,616.00,69,977
2019/10/24 16:22:43,9.00,51.00,567.00,69,977
2019/10/24 16:22:43,9.00,51.00,567.00,69,977
2019/10/24 16:22:44,9.00,51.00,470.00,69,976
2019/10/24 16:22:45,9.00,51.00,532.00,69,976
2019/10/24 16:22:45,9.00,51.00,477.00,69,976
2019/10/24 16:22:46,9.00,51.00,477.00,69,975
2019/10/24 16:22:47,9.00,51.00,823.00,69,977
2019/10/24 16:22:47,9.00,51.00,1040.00,68,973
2019/10/24 16:22:48,9.00,51.00,954.00,68,979
2019/10/24 16:22:49,9.00,51.00,1043.00,68,976
2019/10/24 16:22:49,9.00,51.00,838.00,69,973
2019/10/24 16:22:50,9.00,51.00,935.00,70,975
2019/10/24 16:22:51,9.00,51.00,813.00,69,973
2019/10/24 16:22:51,9.00,51.00,851.00,69,974
2019/10/24 16:22:52,9.00,51.00,857.00,70,976
2019/10/24 16:22:52,9.00,51.00,1561.00,69,973
2019/10/24 16:22:53,9.00,51.00,1571.00,69,972
2019/10/24 16:22:54,9.00,51.00,1571.00,68,971
2019/10/24 16:22:54,9.00,51.00,1571.00,69,973
2019/10/24 16:22:55,9.00,51.00,1589.00,69,974
2019/10/24 16:22:56,9.00,51.00,1571.00,70,974
2019/10/24 16:22:56,9.00,51.00,1589.00,70,975
2019/10/24 16:22:57,9.00,51.00,1589.00,70,975
2019/10/24 16:22:58,9.00,51.00,1589.00,70,975
2019/10/24 16:22:58,9.00,51.00,1589.00,70,976
2019/10/24 16:22:59,9.00,51.00,1600.00,71,975
2019/10/24 16:23:0,9.00,51.00,1600.00,70,975
2019/10/24 16:23:0,9.00,51.00,1600.00,70,976
2019/10/24 16:23:1,9.00,51.00,1629.00,70,976
2019/10/24 16:23:2,9.00,51.00,1612.00,70,975
2019/10/24 16:23:2,9.00,51.00,1641.00,70,976
2019/10/24 16:23:3,9.00,51.00,1652.00,70,976
2019/10/24 16:23:4,9.00,51.00,1623.00,70,975
2019/10/24 16:23:4,9.00,51.00,1659.00,70,976
2019/10/24 16:23:5,9.00,51.00,1659.00,70,976
2019/10/24 16:23:5,9.00,51.00,1681.00,70,976
2019/10/24 16:23:6,9.00,51.00,1704.00,70,976
2019/10/24 16:23:7,9.00,51.00,1668.00,70,976
2019/10/24 16:23:7,9.00,51.00,1680.00,70,976
2019/10/24 16:23:8,9.00,51.00,1680.00,70,976
2019/10/24 16:23:9,9.00,51.00,1709.00,71,976
2019/10/24 16:23:9,9.00,51.00,1709.00,70,976
2019/10/24 16:23:10,9.00,51.00,1720.00,70,975
2019/10/24 16:23:11,9.00,51.00,1720.00,70,976
2019/10/24 16:23:11,9.00,51.00,1732.00,70,976
2019/10/24 16:23:12,9.00,51.00,1766.00,70,976
2019/10/24 16:23:13,9.00,51.00,1777.00,70,976
2019/10/24 16:23:13,9.00,51.00,1743.00,70,976
2019/10/24 16:23:14,9.00,51.00,1761.00,70,976
2019/10/24 16:23:15,9.00,51.00,1772.00,70,976
2019/10/24 16:23:15,9.00,51.00,1754.00,70,976
2019/10/24 16:23:16,9.00,51.00,1772.00,70,975
2019/10/24 16:23:16,9.00,51.00,1761.00,70,976
2019/10/24 16:23:17,9.00,51.00,1761.00,70,975
2019/10/24 16:23:18,9.00,51.00,1779.00,70,975
2019/10/24 16:23:18,9.00,51.00,1779.00,70,975
2019/10/24 16:23:19,9.00,51.00,1767.00,70,975
2019/10/24 16:23:20,9.00,51.00,1785.00,70,975
2019/10/24 16:23:20,9.00,51.00,1785.00,70,975
2019/10/24 16:23:21,9.00,51.00,1785.00,70,975
2019/10/24 16:23:22,9.00,51.00,1803.00,70,975
2019/10/24 16:23:22,9.00,51.00,1803.00,70,974
2019/10/24 16:23:23,9.00,51.00,1821.00,70,975
2019/10/24 16:23:24,9.00,51.00,1839.00,70,974
2019/10/24 16:23:24,9.00,51.00,1839.00,70,974
2019/10/24 16:23:25,9.00,51.00,1810.00,70,974
2019/10/24 16:23:26,9.00,51.00,1857.00,70,974
2019/10/24 16:23:26,9.00,51.00,1834.00,70,974
2019/10/24 16:23:27,9.00,51.00,1863.00,70,974
2019/10/24 16:23:28,9.00,51.00,1863.00,70,974
2019/10/24 16:23:28,9.00,51.00,1863.00,70,974
2019/10/24 16:23:29,9.00,51.00,1870.00,70,974
2019/10/24 16:23:29,9.00,51.00,1858.00,70,974
2019/10/24 16:23:30,9.00,51.00,1876.00,70,974
2019/10/24 16:23:31,9.00,51.00,1858.00,70,974
2019/10/24 16:23:31,9.00,51.00,1865.00,70,974
2019/10/24 16:23:32,9.00,51.00,1865.00,70,973
2019/10/24 16:23:33,9.00,51.00,1865.00,70,973
2019/10/24 16:23:33,9.00,51.00,1882.00,70,973
2019/10/24 16:23:34,9.00,51.00,1900.00,70,974
2019/10/24 16:23:35,9.00,51.00,1900.00,70,973
2019/10/24 16:23:35,9.00,51.00,1918.00,70,973
2019/10/24 16:23:36,9.00,51.00,1936.00,70,973
2019/10/24 16:23:37,9.00,51.00,1936.00,70,973
2019/10/24 16:23:37,9.00,51.00,1954.00,70,973
2019/10/24 16:23:38,9.00,51.00,1972.00,70,973
2019/10/24 16:23:39,9.00,51.00,1972.00,70,973
2019/10/24 16:23:39,9.00,51.00,1989.00,70,973
2019/10/24 16:23:40,9.00,51.00,1989.00,70,973
2019/10/24 16:23:41,9.00,51.00,2007.00,70,973
2019/10/24 16:23:41,9.00,51.00,2007.00,70,973
2019/10/24 16:23:42,9.00,51.00,2025.00,70,973
2019/10/24 16:23:42,9.00,51.00,2007.00,70,973
2019/10/24 16:23:43,9.00,51.00,2043.00,70,972
2019/10/24 16:23:44,9.00,51.00,2043.00,70,973
2019/10/24 16:23:44,9.00,51.00,2049.00,70,972
2019/10/24 16:23:45,9.00,51.00,2049.00,70,973
2019/10/24 16:23:46,9.00,51.00,2049.00,70,972
2019/10/24 16:23:46,9.00,51.00,2079.00,70,972
2019/10/24 16:23:47,9.00,51.00,2085.00,70,972
2019/10/24 16:23:48,9.00,51.00,2121.00,70,972
2019/10/24 16:23:48,9.00,51.00,2121.00,70,972
2019/10/24 16:23:49,9.00,51.00,2139.00,70,972
2019/10/24 16:23:50,9.00,51.00,2139.00,70,972
2019/10/24 16:23:50,9.00,51.00,2139.00,70,971
2019/10/24 16:23:51,9.00,51.00,2156.00,70,971
2019/10/24 16:23:52,9.00,51.00,2145.00,70,971
2019/10/24 16:23:52,9.00,51.00,2163.00,70,971
2019/10/24 16:23:53,9.00,51.00,2199.00,70,971
2019/10/24 16:23:53,9.00,51.00,2187.00,70,971
2019/10/24 16:23:54,9.00,51.00,2223.00,70,971
2019/10/24 16:23:55,9.00,51.00,2223.00,70,971
2019/10/24 16:23:55,9.00,51.00,2247.00,71,971
2019/10/24 16:23:56,9.00,51.00,2265.00,70,971
2019/10/24 16:23:57,9.00,51.00,2265.00,70,971
2019/10/24 16:23:57,9.00,52.00,2265.00,70,971
